[27May2026 11:28:30.401] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Red_Fog, --version, 1.21.1, --gameDir, C:/Users/grant/AppData/Roaming/PrismLauncher/instances/Journey High Tides/minecraft, --assetsDir, C:/Users/grant/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 246ce462051b443699b3d8f08edb935d, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.225, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[27May2026 11:28:30.406] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[27May2026 11:28:30.407] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[27May2026 11:28:31.622] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[27May2026 11:28:31.715] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[27May2026 11:28:32.010] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[27May2026 11:28:32.146] [main/WARN] [CrashAssistantJarInJarHelper/]: Stream injection failed; legacy loggers may retain blocking behavior.
[27May2026 11:28:32.148] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.11.8.jar)
[27May2026 11:28:32.416] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3080/PCIe/SSE2 GL version 4.6.0 NVIDIA 596.49, NVIDIA Corporation
[27May2026 11:28:33.946] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_connected-1.1.13-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.950] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_rustic_structures-1.0.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.954] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_simple_ore_doubling-1.6.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.958] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_structures_arise-174.47.46 Release-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.963] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createaddition-1.5.11.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.967] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createaddoncompatibility-neoforge-1.21.1-1.0.0.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.971] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createbetterfps-1.21.1-1.1.4.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.977] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createbigcannons-5.11.3-mc.1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.981] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createcolonies-2.0.4.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.989] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createdeco-2.1.3.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.994] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createdieselgenerators-1.21.1-1.3.11.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:33.998] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CreateDragonsPlus-1.10.0b.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.002] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createenderstorage-1.1.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.006] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createfisheryindustry-5.1.0.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.011] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "creategoggles-1.21.1-6.1.1-[NEOFORGE].jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.016] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "croptopia-neoforge-1.21.1-4.2.4.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.022] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Cucumber-1.21.1-8.0.15.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.030] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "culturaldelights-0.17.8.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.033] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cupboard-1.21-3.5.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.038] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "curios-neoforge-9.5.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.041] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CustomPlayerModels-1.21-0.6.25a.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.046] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "darkwindowbar-neoforge-1.0.0-1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.050] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Data_Anchor-neoforge-1.21.1-2.0.0.14.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.055] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dawnoftimebuilder-neoforge-1.21.1-1.6.6.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.058] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dg_js-1.21.1-1.1.5.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.062] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "doespotatotick-1.21.1-5.6.3.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.067] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "domum-ornamentum-1.0.233-snapshot-main.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.071] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Drip Sounds-0.5.2+1.21.8-NeoForge.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.075] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "drippyloadingscreen_neoforge_3.1.0_MC_1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.078] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "duplicationless-1.21.1-1.1.6.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.082] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "e4mc-neoforge-6.1.0.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.086] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "easy-villagers-neoforge-1.21.1-1.1.23.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.091] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EasyAnvils-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.095] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "eatinganimation-1.21.0-6.0.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.101] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EMIProfessions-neoforge-1.21.1-1.0.3.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.106] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EnchantingInfuser-v21.1.4-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.111] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "enchdesc-neoforge-1.21.1-21.1.9.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.119] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EnderStorage-1.21.1-2.13.0.191.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.125] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "engineeredcompatibility-4.3.0.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.129] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Engineers Delight 1.21.1 neoforge R.1.8.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.132] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Enhanced-Celestials-NeoForge-1.21.1-6.0.2.5.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.136] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "entityculling-neoforge-1.10.1-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.141] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EpheroLib-1.21.1-NEO-FORGE-1.2.0.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.146] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EquipmentCompare-1.21.1-neoforge-1.3.13.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.149] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ExplorersCompass-1.21.1-3.4.0-neoforge.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.154] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FactoryAPI-1.21.1-2.2.7-neoforge.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.159] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fancymenu_neoforge_3.8.1_MC_1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.164] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FarmersDelight-1.21.1-1.3.0.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.168] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "farsight-1.21.1-4.5.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.173] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fast-ip-ping-v1.0.11-mc1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.176] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fastboot-1.21.x-v1.3neo.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.181] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fastleafdecay-35.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.188] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ferritecore-7.0.3-neoforge.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.192] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "figura-0.1.5+1.21.1-neoforge-patched.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.196] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fishingoverhaul-1.21.1-1.2.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.200] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fishontheline-1.21.1-3.5.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.206] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FramedBlocks-10.5.3.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.211] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-chunks-neoforge-2101.1.14.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.215] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-essentials-neoforge-2101.1.9.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.218] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-library-neoforge-2101.1.31.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.221] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-quests-neoforge-2101.1.24.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.225] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-teams-neoforge-2101.1.10.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.228] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-ultimine-neoforge-2101.1.13.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.231] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fusion-1.2.12-neoforge-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.233] [CrashAssistantApp process logger/INFO] [ChildProcessLogger/]: CrashAssistantApp process successfully started.
[27May2026 11:28:34.235] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fzzy_config-0.7.6+1.21+neoforge.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.240] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "GatewaysToEternity-1.21.1-5.1.0.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.243] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "gaze-1.1.7.1.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "geckolib-neoforge-1.21.1-4.8.4.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.251] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "GlitchCore-neoforge-1.21.1-2.1.0.0.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.255] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "gml-6.0.2.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.261] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "grim-kingdoms-lost-structures-ruins-v1.0.3 1.21.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.266] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "GrimoireOfGaia4-1.21.1-6.0.0-alpha.9.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
[27May2026 11:28:34.271] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "guideme-21.1.15.jar" [locator: {mods folder locator at C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft\mods}, reader: mod manifest]
